,blockchain,amount_coin,amount_usd,from_to,id,date
0,ETH,1600,3497639,unknown-unknown,1787387072,2022-01-24 11:05:53
1,XRP,1790000,1004869.94,exchange-unknown,1787386924,2022-01-24 11:06:06
2,USDT,522708.16,522708.16,unknown-unknown,1787386929,2022-01-24 11:06:12
3,USDT,500000,500000,unknown-unknown,1787386945,2022-01-24 11:06:18
4,USDT,500000,500000,unknown-unknown,1787387085,2022-01-24 11:06:25
5,USDT,500000,500000,unknown-unknown,1787387218,2022-01-24 11:06:43
6,ETH,360.99026,787866.44,unknown-exchange,1787387505,2022-01-24 11:06:49
7,USDT,762931.7,762931.7,exchange-unknown,1787387499,2022-01-24 11:07:14
8,USDT,1000000,1000000,exchange-exchange,1787387611,2022-01-24 11:08:09
9,USDT,998200,998200,exchange-unknown,1787387704,2022-01-24 11:08:16
10,USDT,600000,600000,unknown-unknown,1787387754,2022-01-24 11:08:22
11,USDT,918716.7,918716.7,exchange-unknown,1787387876,2022-01-24 11:08:34
12,USDC,3500000.8,3500000.8,unknown-unknown,1787387931,2022-01-24 11:08:40
13,LINK,55284.934,756510.2,exchange-unknown,1787388197,2022-01-24 11:08:47
14,USDT,550000,550000,unknown-exchange,1787388082,2022-01-24 11:08:53
15,USDT,2983008,2983008,exchange-unknown,1787388162,2022-01-24 11:09:11
16,USDT,999965,999965,exchange-unknown,1787388481,2022-01-24 11:09:17
17,BUSD,1999965,1999965,exchange-exchange,1787388548,2022-01-24 11:09:24
18,USDT,653565,653565,unknown-unknown,1787388618,2022-01-24 11:10:01
19,USDT,1000000,1000000,exchange-unknown,1787388657,2022-01-24 11:10:13
20,ETH,379.88922,831645.3,exchange-exchange,1787388919,2022-01-24 11:10:25
21,USDT,1130041.1,1130041.1,exchange-exchange,1787389424,2022-01-24 11:10:38
22,USDT,2735020,2735020,unknown-unknown,1787389150,2022-01-24 11:11:15
23,ETH,347,758007.8,unknown-exchange,1787390019,2022-01-24 11:11:46
24,USDT,2638419,2638419,exchange-unknown,1787389354,2022-01-24 11:11:58
25,USDT,601908.9,601908.9,unknown-unknown,1787390176,2022-01-24 11:12:42
26,USDT,2735020,2735020,unknown-exchange,1787389752,2022-01-24 11:13:00
27,USDT,2203415,2203415,exchange-unknown,1787389782,2022-01-24 11:14:08
28,USDT,1597193.9,1597193.9,exchange-unknown,1787389863,2022-01-24 11:14:20
29,USDT,949965,949965,exchange-unknown,1787391287,2022-01-24 11:14:51
30,ETH,500.99307,1098895.5,unknown-unknown,1787391630,2022-01-24 11:15:41
31,XRP,1076623,607122.75,exchange-unknown,1787390726,2022-01-24 11:16:12
32,USDT,2000000,2000000,unknown-unknown,1787391932,2022-01-24 11:17:51
33,USDC,1501099.4,1501099.4,unknown-unknown,1787391958,2022-01-24 11:18:34
34,USDT,2154983,2154983,exchange-unknown,1787391982,2022-01-24 11:18:46
35,USDT,1000000,1000000,unknown-unknown,1787390945,2022-01-24 11:18:52
36,USDT,1000000,1000000,unknown-exchange,1787392094,2022-01-24 11:19:05
37,USDT,2000000,2000000,unknown-unknown,1787392120,2022-01-24 11:19:11
38,USDT,416728350,416728350,exchange-exchange,1787391383,2022-01-24 11:20:07
39,USDT,1318161.4,1318161.4,unknown-unknown,1787392281,2022-01-24 11:20:25
40,HUSD,999999,999999,unknown-exchange,1787392296,2022-01-24 11:21:21
41,EOS,310437.47,625860.44,exchange-unknown,1787392329,2022-01-24 11:21:27
42,ETH,14109.747,30733410,exchange-exchange,1787392581,2022-01-24 11:21:52
43,USDC,648529.06,648529.06,unknown-unknown,1787392805,2022-01-24 11:21:58
44,USDT,2203415,2203415,unknown-unknown,1787392688,2022-01-24 11:22:17
45,USDC,500000,500000,unknown-unknown,1787393426,2022-01-24 11:22:29
46,USDT,500000,500000,exchange-unknown,1787393540,2022-01-24 11:23:12
47,ETH,500,1100528.1,unknown-unknown,1787393731,2022-01-24 11:23:37
48,USDT,1301239.1,1301239.1,unknown-exchange,1787393790,2022-01-24 11:24:20
49,ETH,401.1872,883035.56,unknown-exchange,1787393913,2022-01-24 11:24:39
50,USDT,700000,700000,unknown-unknown,1787393836,2022-01-24 11:24:51
51,USDT,1000000,1000000,exchange-unknown,1787393883,2022-01-24 11:25:04
52,ETH,300.00467,661890,unknown-unknown,1787394487,2022-01-24 11:25:10
53,LINK,78074.15,1083767.9,unknown-unknown,1787394653,2022-01-24 11:25:41
54,USDT,1000000,1000000,unknown-unknown,1787394607,2022-01-24 11:26:18
55,USDT,1000000,1000000,unknown-unknown,1787394940,2022-01-24 11:26:42
56,USDT,1730543.8,1730543.8,unknown-unknown,1787394979,2022-01-24 11:27:32
57,USDT,542395.4,542395.4,exchange-unknown,1787395142,2022-01-24 11:28:03
58,USDT,1000029,1000029,unknown-unknown,1787395160,2022-01-24 11:28:21
59,USDT,601908.06,601908.06,unknown-unknown,1787395530,2022-01-24 11:28:27
60,USDT,980000,980000,unknown-unknown,1787395597,2022-01-24 11:30:25
61,USDC,4999965,4999965,unknown-unknown,1787396130,2022-01-24 11:30:56
62,ETH,279.9899,620973.9,exchange-exchange,1787396587,2022-01-24 11:31:02
63,ETH,399.99484,889422.4,unknown-exchange,1787398814,2022-01-24 11:32:04
64,BTC,26.868567,905630.6,unknown-unknown,1787399814,2022-01-24 11:32:23
65,USDT,1399999,1399999,unknown-exchange,1787396318,2022-01-24 11:33:00
66,USDT,2119981,2119981,unknown-exchange,1787396360,2022-01-24 11:33:24
67,XRP,1249474.9,714840.06,unknown-unknown,1787396406,2022-01-24 11:33:43
68,USDT,1000000,1000000,unknown-unknown,1787396396,2022-01-24 11:33:55
69,ETH,509.60223,1131295.4,unknown-exchange,1787399230,2022-01-24 11:34:01
70,USDT,999999,999999,unknown-exchange,1787396475,2022-01-24 11:34:14
71,USDT,846654,846654,unknown-unknown,1787398766,2022-01-24 11:34:20
72,BTC,27.738897,936973.56,unknown-unknown,1787404830,2022-01-24 11:35:22
73,BTC,1000,33778330,unknown-exchange,1787399828,2022-01-24 11:37:01
74,USDT,602509.1,602509.1,unknown-unknown,1787403968,2022-01-24 11:37:07
75,USDT,500000,500000,unknown-unknown,1787399574,2022-01-24 11:38:09
76,BUSD,512016.22,512016.22,unknown-exchange,1787404310,2022-01-24 11:38:23
77,USDT,572892.7,572892.7,unknown-exchange,1787399753,2022-01-24 11:38:48
78,XRP,4503757,2568207.5,exchange-unknown,1787399773,2022-01-24 11:39:06
79,USDT,900000,900000,unknown-unknown,1787403904,2022-01-24 11:39:13
80,USDT,10000000,10000000,exchange-unknown,1787404098,2022-01-24 11:39:25
81,GUSD,750000,763369.25,unknown-unknown,1787408992,2022-01-24 11:40:08
82,USDT,602509.1,602509.1,unknown-exchange,1787409052,2022-01-24 11:40:14
83,USDT,500000,500000,unknown-unknown,1787404534,2022-01-24 11:40:21
84,USDT,1021723.6,1021723.6,unknown-unknown,1787409310,2022-01-24 11:41:41
85,BTC,144.3437,4876375,exchange-exchange,1787404852,2022-01-24 11:42:12
86,BUSD,2468511,2468511,exchange-unknown,1787409353,2022-01-24 11:42:18
87,USDC,952088,952088,unknown-exchange,1787409396,2022-01-24 11:42:30
88,USDT,500000,500000,unknown-exchange,1787409476,2022-01-24 11:42:43
89,USDT,1213136.8,1213136.8,exchange-unknown,1787409550,2022-01-24 11:43:07
90,USDT,1090000,1090000,unknown-unknown,1787409015,2022-01-24 11:43:26
91,USDT,2686996,2686996,unknown-exchange,1787409031,2022-01-24 11:43:32
92,USDT,561308.75,561308.75,exchange-unknown,1787409525,2022-01-24 11:43:38
93,USDT,2125179.5,2125179.5,unknown-unknown,1787409623,2022-01-24 11:43:51
94,ETH,500.23456,1125706,unknown-exchange,1787410047,2022-01-24 11:43:57
95,USDT,611888.75,611888.75,unknown-unknown,1787409852,2022-01-24 11:44:22
96,USDT,500000,500000,unknown-unknown,1787409874,2022-01-24 11:44:40
97,USDT,1138338.2,1138338.2,unknown-unknown,1787409959,2022-01-24 11:44:52
98,USDT,2584272.2,2584272.2,unknown-unknown,1787410271,2022-01-24 11:44:59
99,ETH,999.9938,2226317.5,exchange-unknown,1787410616,2022-01-24 11:45:11
100,USDT,2125179.5,2125179.5,unknown-exchange,1787410528,2022-01-24 11:45:36
101,BUSD,6000000,6000000,exchange-unknown,1787410747,2022-01-24 11:46:19
102,USDT,1076444.1,1076444.1,exchange-unknown,1787410875,2022-01-24 11:46:37
103,USDT,1054985,1054985,exchange-unknown,1787411080,2022-01-24 11:46:56
104,BUSD,6000000,6000000,unknown-exchange,1787411171,2022-01-24 11:47:02
105,XRP,1077267.8,619966.1,exchange-unknown,1787411203,2022-01-24 11:47:40
106,USDC,500000,500000,unknown-unknown,1787411350,2022-01-24 11:47:46
107,USDT,2543558.2,2543558.2,unknown-unknown,1787411515,2022-01-24 11:47:53
108,USDT,800000,800000,unknown-unknown,1787411323,2022-01-24 11:48:17
109,USDT,858999,858999,unknown-unknown,1787411636,2022-01-24 11:48:23
110,ETH,1175,2614909.5,exchange-unknown,1787411879,2022-01-24 11:48:54
111,ETH,299.99234,667619.44,unknown-exchange,1787411990,2022-01-24 11:49:01
112,USDT,500000,500000,unknown-unknown,1787411848,2022-01-24 11:49:13
113,BUSD,849309,849309,unknown-unknown,1787412310,2022-01-24 11:49:38
114,USDT,599999,599999,exchange-unknown,1787412243,2022-01-24 11:49:56
115,ETH,230.62231,517388.94,unknown-unknown,1787412567,2022-01-24 11:50:27
116,USDT,725607,725607,unknown-exchange,1787412918,2022-01-24 11:50:39
117,USDT,500000,500000,exchange-unknown,1787412953,2022-01-24 11:51:10
118,USDT,597587,597587,unknown-unknown,1787413494,2022-01-24 11:51:54
119,USDT,899332.94,899332.94,unknown-unknown,1787414008,2022-01-24 11:54:10
120,USDT,500000,500000,unknown-unknown,1787413570,2022-01-24 11:54:22
121,USDT,800000,800000,unknown-unknown,1787414078,2022-01-24 11:54:53
122,USDT,3505951,3505951,unknown-unknown,1787415209,2022-01-24 11:55:05
123,USDT,2072652,2072652,unknown-exchange,1787414735,2022-01-24 12:00:27
124,USDT,1000000,1000000,unknown-exchange,1787414751,2022-01-24 12:00:52
125,USDT,980000,980000,exchange-unknown,1787414800,2022-01-24 12:00:58
126,USDT,509000,509000,unknown-unknown,1787415345,2022-01-24 12:01:04
127,XRP,1481148.1,842707.7,unknown-unknown,1787415407,2022-01-24 12:02:55
128,BTC,75.40313,2546691.2,exchange-exchange,1787415779,2022-01-24 12:03:01
129,USDT,2800000,2800000,exchange-exchange,1787417872,2022-01-24 12:03:38
130,ETH,391.49603,868118.4,unknown-unknown,1787418418,2022-01-24 12:03:45
131,ETH,462.0958,1024668.94,unknown-exchange,1787418478,2022-01-24 12:05:05
132,ETH,249.995,554348.5,exchange-unknown,1787418554,2022-01-24 12:05:24
133,USDT,3000000,3000000,unknown-unknown,1787417909,2022-01-24 12:05:30
134,USDT,720452.6,720452.6,unknown-unknown,1787418610,2022-01-24 12:05:36
135,ETH,499.99374,1108705.4,exchange-unknown,1787418780,2022-01-24 12:05:55
136,ETH,250,554359.6,unknown-unknown,1787419080,2022-01-24 12:06:32
137,USDT,873179,873179,exchange-unknown,1787419154,2022-01-24 12:07:52
138,USDT,1192780,1192780,unknown-exchange,1787419390,2022-01-24 12:08:17
139,ETH,450,984904.9,exchange-exchange,1787420030,2022-01-24 12:09:31
140,USDT,1071888,1071888,unknown-unknown,1787419687,2022-01-24 12:10:27
141,USDT,1999999,1999999,exchange-unknown,1787419726,2022-01-24 12:11:23
142,LINK,80057.05,1115802.1,unknown-unknown,1787420209,2022-01-24 12:11:41
143,USDT,873230,873230,unknown-unknown,1787420096,2022-01-24 12:12:06
144,ETH,500.05783,1094945.1,exchange-unknown,1787424711,2022-01-24 12:13:26
145,USDT,920000,920000,unknown-unknown,1787420318,2022-01-24 12:13:57
146,USDT,522770.72,522770.72,unknown-unknown,1787420343,2022-01-24 12:14:15
147,ETH,1720,3777444.5,unknown-unknown,1787425393,2022-01-24 12:14:22
148,USDT,2426698,2426698,unknown-unknown,1787425524,2022-01-24 12:15:17
149,USDT,765000,765000,exchange-unknown,1787425547,2022-01-24 12:15:48
150,ETH,401.00076,880673.3,exchange-unknown,1787425603,2022-01-24 12:15:54
151,USDT,500000,500000,unknown-unknown,1787424820,2022-01-24 12:16:19
152,USDT,501517.12,501517.12,unknown-unknown,1787425674,2022-01-24 12:16:25
153,USDT,1000000,1000000,unknown-unknown,1787424879,2022-01-24 12:16:38
154,USDT,508833.16,508833.16,unknown-exchange,1787425727,2022-01-24 12:16:44
155,ETH,305.99628,672025.5,exchange-exchange,1787425800,2022-01-24 12:17:21
156,USDT,1999999,1999999,unknown-unknown,1787425198,2022-01-24 12:17:33
157,USDT,1400000,1400000,exchange-unknown,1787425350,2022-01-24 12:18:10
158,ETH,268,588578.56,unknown-unknown,1787425922,2022-01-24 12:19:06
159,ETH,246.64058,539243,exchange-unknown,1787426274,2022-01-24 12:19:12
160,USDT,1150000,1150000,exchange-unknown,1787426096,2022-01-24 12:19:37
161,USDC,2999930,2999930,exchange-exchange,1787426447,2022-01-24 12:19:49
162,USDT,500000,500000,unknown-exchange,1787426264,2022-01-24 12:20:02
163,USDT,37222344,37222344,exchange-exchange,1787426530,2022-01-24 12:20:39
164,USDT,500000,500000,unknown-unknown,1787426654,2022-01-24 12:20:45
165,ETH,400,872727.56,unknown-unknown,1787426892,2022-01-24 12:21:22
166,USDT,534378,534378,unknown-unknown,1787426756,2022-01-24 12:21:28
167,USDT,1500000,1500000,unknown-unknown,1787426795,2022-01-24 12:21:47
